,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,Labels
310,1.502506076,1.924206889,1.082683678,1.92623266,0.9958597383,0.9943557942,0.9985573245,0.9949656283,0.5701534372,0.4842795823,0.6209862872,0.4726289707,9.751039698,13.29483103,3.425582527,11.85839639,0.002479868021,0.001812795131,0.002669103803,0.001686399711,0.04979827328,0.04257693192,0.05166337003,0.04106579733,2
311,1.762992169,2.097004133,1.006433476,2.057929488,0.9958023174,0.9945535206,0.9987730916,0.9950406005,0.5634688489,0.5022540602,0.6573753624,0.4971406842,13.50961923,17.53725199,3.978969563,15.9687522,0.003169766213,0.002345938905,0.003461758112,0.002302049796,0.05630067685,0.04843489347,0.05883670719,0.04797968108,2
312,2.576689171,2.994756826,1.462226307,3.044074076,0.9973075368,0.9965449681,0.9991873483,0.9966996677,0.4640717645,0.4207615496,0.5735626567,0.4093437773,24.93402106,31.99676635,7.550770395,30.56411784,0.0180768084,0.01782498612,0.01965928048,0.01778944204,0.1344500219,0.1335102472,0.1402115561,0.1333770671,2
313,2.181517688,2.815616858,1.651516462,2.836789964,0.9957121416,0.9939931796,0.9979653978,0.9937886506,0.457598787,0.3802608153,0.5171064351,0.3784743526,15.21032676,21.30531196,7.243644915,22.03106364,0.001221435175,0.0009288573776,0.001498869221,0.000921463784,0.03494903683,0.03047716157,0.03871523242,0.03035562195,2
314,1.788539022,2.257684662,1.278553279,2.278543611,0.9984515933,0.9977306985,0.9992422504,0.9978172013,0.5090399627,0.4375347203,0.5896080578,0.4327975928,9.851482582,14.4371117,4.853716819,13.88675719,0.003300014739,0.002934759541,0.003930173072,0.002895394427,0.05744575475,0.05417342098,0.06269109244,0.05380886941,2
315,1.868063732,2.324524296,1.177585554,2.29884466,0.9971423834,0.9964979469,0.9991582156,0.9963350895,0.5303228684,0.4549054346,0.6136079681,0.4593860625,14.41848231,17.6812497,4.304049305,18.50365343,0.002398096499,0.001958244598,0.003268459034,0.001943024741,0.04897036348,0.04425205755,0.05717043847,0.04407975432,2
316,2.052373751,2.602883746,1.473255122,2.55856051,0.9965376342,0.9952207609,0.9985253158,0.9952566432,0.4577477707,0.3810286087,0.5335995615,0.3877605113,12.69126114,17.51154527,5.456052333,17.38005969,0.001134812079,0.000855586369,0.001385254348,0.0008686653958,0.03368697194,0.02925040801,0.03721900521,0.02947313007,2
317,1.987275182,2.437030457,1.339563172,2.444575644,0.9985029338,0.9980105887,0.9993479773,0.9978409384,0.4839197247,0.4245350346,0.5790573772,0.4303526133,11.45359978,15.22482816,5.00351949,16.52314742,0.00940166564,0.00920741903,0.01042334056,0.009210979462,0.09696218665,0.09595529704,0.1020947627,0.0959738478,2
318,1.972470969,2.590588286,1.490674163,2.45261915,0.9973884886,0.9960471599,0.9987587996,0.9965327166,0.4757883949,0.3949294135,0.5301370029,0.4032776648,11.55485282,17.48665103,5.520970968,15.33871553,0.001321810133,0.0009862053005,0.001550783778,0.0009994966353,0.03635670685,0.03140390582,0.0393799921,0.03161481671,2
319,2.07873616,2.512568993,1.322463102,2.551150736,0.9980103211,0.997374543,0.9992262157,0.9972927632,0.460900957,0.4037937167,0.5857816169,0.3966923557,13.03288145,17.19278414,5.096675137,17.72834076,0.00195142876,0.001764721605,0.002591010062,0.001741364629,0.04417497889,0.04200858965,0.05090196521,0.04172966126,2
320,1.886465028,2.218989172,1.00693626,2.18803928,0.9970335956,0.9965246642,0.9993916505,0.9965935414,0.5299758054,0.4698625703,0.6435435351,0.4656605487,14.67782339,17.20438087,3.035297616,16.86340124,0.001903937885,0.001526136506,0.002485523567,0.001463923556,0.04363413669,0.03906579713,0.04985502549,0.03826125398,2
321,2.270920875,2.92415814,1.601567822,2.808380412,0.9974041684,0.9960981231,0.9986520535,0.9962818345,0.4564684286,0.3838415274,0.5376804568,0.3918359194,15.75299487,23.68541499,8.227690977,22.57031432,0.002105546743,0.001876346371,0.002481582362,0.001882742587,0.04588623697,0.04331681395,0.04981548315,0.04339058178,2
322,1.212714016,1.447430141,0.7699897281,1.526635648,0.9988962828,0.9986075203,0.9995931075,0.9985258376,0.5828624255,0.5241240555,0.6869166259,0.5073271094,4.29452876,5.417379388,1.589636157,5.735149306,0.001644857484,0.001319779976,0.002241519513,0.001271408121,0.04055684263,0.03632877614,0.04734468833,0.0356568103,2
323,2.187588442,2.868379003,1.70997459,2.819998808,0.9941002197,0.9920667965,0.9978355509,0.9924247918,0.4685254707,0.3705047899,0.4772773235,0.3677015131,18.09591142,24.34396412,6.691809483,23.24586585,0.001256402174,0.0008814775891,0.001266561803,0.0008595732208,0.03544576384,0.02968968826,0.0355887876,0.02931847917,2
324,2.050283554,2.404146874,1.264372601,2.500891015,0.9959899852,0.9955124875,0.9990668057,0.9949742637,0.5069100336,0.437916482,0.5810866639,0.4362359094,19.29305968,21.60266709,4.501286695,24.19368869,0.001223295269,0.0009662583378,0.001659041106,0.000965122278,0.03497563822,0.0310846962,0.04073132831,0.03106641721,2
325,1.713086686,2.203470894,1.120170839,2.030424491,0.9977275557,0.9968909673,0.9993047191,0.9974434777,0.5267206231,0.4427662034,0.6050057949,0.4525605271,11.40546584,15.61520629,3.506222631,12.84013736,0.001529672105,0.001168100407,0.001927038375,0.001164199238,0.0391110228,0.03417748392,0.04389804523,0.03412036398,2
326,1.962063192,2.335731038,1.080331946,2.259748349,0.9962636831,0.9953112628,0.9990623668,0.9957005847,0.4894174379,0.4283735057,0.6163654668,0.4296309099,12.7773697,16.03924256,3.224766178,14.7072814,0.001370194445,0.001104537814,0.002017606431,0.001084591893,0.03701613763,0.03323458761,0.04491777411,0.03293314277,2
327,1.926978126,2.304201581,1.103281613,2.26817101,0.997126008,0.99654235,0.9992597567,0.9965174524,0.4886072091,0.4218275916,0.6066970232,0.4271473155,12.14500675,14.61942033,3.144326107,14.72463046,0.001068544288,0.0008430305795,0.001561472328,0.0008529303846,0.03268859568,0.02903498888,0.03951546948,0.02920497192,2
328,1.566319201,1.909490253,0.9583229713,1.900070956,0.9974005046,0.9967249143,0.9992913507,0.996924501,0.5488534089,0.4797974894,0.6499320965,0.4738295433,9.813437753,12.36447641,2.696129102,11.61091642,0.00184887936,0.001443111182,0.002354063535,0.001403871461,0.04299859719,0.03798830322,0.04851869264,0.03746827272,2
329,2.228069133,2.69412472,1.4716008,2.76560088,0.9948691971,0.9934809185,0.9982923014,0.9933524464,0.4591986185,0.3929064592,0.5494474641,0.3883540376,17.84987848,22.67098542,5.96765962,23.11744601,0.001108315823,0.000869060424,0.001492423508,0.0008523276252,0.0332913776,0.0294798308,0.03863189754,0.02919465063,2
330,2.090288955,2.692635182,1.505644159,2.586986312,0.9950932348,0.9932448757,0.9982194543,0.9938881637,0.4728469993,0.3866926707,0.5319312122,0.3911639323,16.13560356,22.22022955,5.906303725,20.10382351,0.001333643952,0.0009627071333,0.001483465307,0.0009741863908,0.03651909024,0.03102752219,0.03851577997,0.0312119591,2
331,2.575004051,3.235054517,1.877390928,3.287616252,0.9936942997,0.9920957436,0.9978257091,0.9915479647,0.4208684436,0.3428276453,0.4714644901,0.3397704828,25.13718607,31.53571371,8.736373466,33.72135889,0.001148421425,0.0008864073654,0.001316146342,0.0008669834494,0.0338883671,0.0297725942,0.03627873126,0.02944458268,2
332,1.761523089,2.197675237,1.246758934,2.231555457,0.9953542593,0.9938583993,0.9981562976,0.9936784649,0.5220193583,0.4432049672,0.5855998546,0.4420104409,10.68221442,14.11575606,4.26086933,14.52902974,0.002276385679,0.001691476913,0.002708022034,0.001704502676,0.04771148373,0.04112756877,0.05203865903,0.04128562311,2
333,1.476170672,1.80307224,0.9208574363,1.813943159,0.9974811601,0.9968134345,0.9992359268,0.9968954859,0.545545294,0.4731468854,0.648278651,0.4706635076,7.461922765,9.439689959,2.278180245,9.196526939,0.001742467096,0.001362312576,0.002300573654,0.001335483742,0.04174286881,0.03690951877,0.04796429561,0.03654427098,2
334,1.945654874,2.300599607,1.123511921,2.328202101,0.9954626433,0.9948867713,0.9990925453,0.9946162367,0.5281247465,0.4519846257,0.6087796127,0.4558746734,17.82559006,20.10174899,3.601946262,21.1654308,0.001896647841,0.001459161347,0.002395943282,0.001465864239,0.04355052056,0.0381989705,0.04894837364,0.03828660652,2
335,2.284866325,2.752855851,1.545364113,2.93885311,0.9949419206,0.9940905564,0.9983815716,0.9930346437,0.4567405425,0.3811399833,0.5222778723,0.3733386883,18.62416959,21.7737798,5.977034114,25.66414438,0.0010651848,0.0008077402158,0.001315149305,0.0007788875096,0.03263716899,0.02842077085,0.03626498732,0.02790855621,2
336,1.219702944,1.513576462,0.6932043034,1.398464963,0.9976894168,0.9969116687,0.9993495476,0.9974522258,0.6085567808,0.5401407881,0.7157911512,0.5477988981,4.974172293,6.64778113,1.415364654,5.484240688,0.003690216565,0.00288274606,0.004611242137,0.002790506733,0.06074715273,0.05369121027,0.06790612739,0.05282524711,2
337,2.438239265,2.932862459,1.549575607,2.963438612,0.9948833317,0.9934481978,0.9982049072,0.9932467672,0.4563459093,0.3917344384,0.5387244326,0.3916237914,24.68229004,31.62489641,8.713202141,32.59728308,0.00527902979,0.005026642411,0.006088446275,0.004999953023,0.07265693215,0.07089881812,0.07802849656,0.07071034594,2
338,3.090321361,3.813883578,2.159755636,3.845732609,0.9954989358,0.9941463891,0.9986125937,0.9944589059,0.3803249652,0.3165554558,0.428301137,0.3095497182,35.63269241,46.3391326,11.02773423,43.86514535,0.001024217134,0.0008988441873,0.001329329755,0.0008892090301,0.03200339254,0.02998073027,0.0364599747,0.02981960815,2
339,1.234069673,1.558040526,0.7947613126,1.470488189,0.9975146336,0.9968035103,0.9992386123,0.997012445,0.6193239014,0.5414126275,0.6972521851,0.5525450472,6.686351607,8.601941274,2.065951235,8.039654211,0.003640272796,0.002691001082,0.004063623771,0.002688029885,0.06033467325,0.05187485983,0.0637465589,0.0518462138,2
340,2.635587362,3.313734624,1.840893118,3.213583504,0.9952409597,0.993699578,0.9983915384,0.9940993704,0.4160014586,0.3404781958,0.4824851386,0.3465323113,27.08675668,35.87278262,9.213277829,33.59671435,0.0007389823478,0.0005687436883,0.000917938913,0.0005744199826,0.02718422976,0.02384834771,0.03029750671,0.02396706037,2
341,1.499114232,2.048033539,1.236811375,1.926210994,0.9977974032,0.9966547376,0.9989659985,0.9971832186,0.5809857545,0.4836547498,0.5921326715,0.4896383448,9.173907642,13.93924851,4.330642807,11.73700175,0.00265264927,0.001889146286,0.002659231412,0.001885813301,0.05150387627,0.04346431048,0.05156773615,0.04342595193,2
342,1.352773427,1.591617422,0.6722171163,1.568754367,0.9985254689,0.9983180957,0.9997306994,0.998339372,0.5951868121,0.5301409103,0.7208229892,0.5298944168,7.250510397,8.272699205,1.33430286,8.167981974,0.003175330204,0.002389197222,0.003691300778,0.002327475517,0.05635006836,0.04887941512,0.06075607606,0.04824391689,2
343,1.861182825,2.259542522,1.174109315,2.247550387,0.9967105866,0.9960780768,0.9991885318,0.9960511904,0.5393677881,0.4686492336,0.6035865238,0.4647962799,16.0668215,19.16720741,3.985397632,19.29872008,0.001894042455,0.001448328769,0.002245303209,0.001429816825,0.04352059806,0.03805691486,0.04738463052,0.03781291876,2
344,2.01310289,2.586336332,1.476531329,2.531900488,0.9924052763,0.9903920868,0.9978832985,0.990872871,0.5127421172,0.4243744261,0.5338281442,0.4218735523,19.38952201,24.54154186,5.428480294,23.31311173,0.002100625027,0.001484459783,0.002151727048,0.001436498447,0.04583257605,0.03852868779,0.04638671198,0.03790116682,2
345,2.618071834,3.292296109,1.916310753,3.276875328,0.9968889265,0.9957789393,0.9988313994,0.9959643487,0.4222602088,0.352132313,0.4690573164,0.3483705964,24.00627599,32.57757785,9.076942207,31.14661929,0.001308250698,0.001119278573,0.001690127521,0.001112020846,0.03616974839,0.03345562095,0.04111116054,0.03334697656,2
346,1.894858223,2.392095157,1.291912202,2.317964912,0.9964475234,0.9951281287,0.9986832447,0.9955115572,0.4791678508,0.3986761682,0.5556390501,0.4041771132,10.69533351,14.67363409,3.98260799,13.51878172,0.00116971089,0.0008728224109,0.001458616313,0.0008893210738,0.03420103639,0.02954356801,0.03819183569,0.02982148678,2
347,2.603537672,3.16962859,1.602362545,3.129129406,0.9941618889,0.9927463789,0.9985735453,0.9932071346,0.4319050214,0.3617992031,0.5149146167,0.3600892686,26.78274372,33.28235683,6.561674866,31.16818238,0.0008199519567,0.0006317837336,0.001106814058,0.0006266449499,0.02863480324,0.0251353085,0.0332688151,0.02503287738,2
348,3.024520659,4.099246565,2.65313294,4.094160469,0.9927695087,0.9891181023,0.9963049841,0.9897403639,0.378739655,0.2885351348,0.3892220543,0.288674583,34.72664326,52.23120338,17.78595448,49.24341218,0.000612474489,0.0004296091419,0.0006242777771,0.0004207666228,0.02474822194,0.02072701478,0.02498555137,0.02051259669,2
349,1.621490683,1.984503388,1.056479429,2.010540513,0.9904009408,0.9885213488,0.9972720107,0.9878934614,0.5202841375,0.4410934816,0.5992996298,0.443001414,9.13426411,10.92061575,2.597010326,11.51797466,0.002444371377,0.001852795057,0.003100643312,0.001868054667,0.04944058431,0.04304410595,0.05568342044,0.04322099799,2
350,2.326162571,2.742001181,1.428966859,2.904604568,0.9948238473,0.9942040398,0.9987436493,0.9933623349,0.4769040515,0.4048840236,0.5482543947,0.3906868128,23.07673238,25.85174493,5.648094286,29.60637739,0.001436238975,0.001099010075,0.001735763679,0.001042577381,0.03789774367,0.03315132086,0.04166249727,0.03228896686,2
351,2.331331353,2.819522156,1.525879872,2.827533163,0.9949505686,0.9933287291,0.9981905568,0.9935416774,0.4438390762,0.3765064252,0.5279454089,0.3746928054,17.16401836,22.67611485,6.165951235,21.95260561,0.0009821281604,0.0007651265388,0.001294147666,0.0007542264232,0.03133892405,0.02766092079,0.03597426394,0.02746318305,2
352,2.167723467,2.673693675,1.417094664,2.663765227,0.9962655175,0.9953334358,0.9989855237,0.9954940971,0.501350082,0.4184903419,0.5590196971,0.4201896503,20.14146368,25.17855499,5.495518192,24.31173593,0.001366810176,0.000989854789,0.001606489309,0.0009885341754,0.03697039594,0.03146195781,0.04008103428,0.03144096333,2
353,1.96931677,2.469188229,1.363285938,2.431381045,0.9961658092,0.9951367756,0.9988762696,0.9953579545,0.5224617241,0.4397739906,0.564089446,0.4377380235,17.26434243,21.90722616,5.100648754,20.91051397,0.001784298533,0.001297904242,0.001911371498,0.001266826636,0.042240958,0.0360264381,0.04371923487,0.03559250815,2
354,1.709846071,2.14771884,1.073222685,2.084703257,0.9980989395,0.9974711586,0.9994160981,0.9977656757,0.5338223189,0.4508255054,0.6228200887,0.4551779279,10.99934107,14.63959138,3.38992269,12.93466074,0.001483307744,0.001104922295,0.001898126998,0.001090995488,0.03851373449,0.03324037146,0.04356749933,0.03303022083,2
355,2.5978936,3.220419129,1.831929502,3.214699303,0.9962162167,0.9947412334,0.9983497812,0.9947904341,0.3912355972,0.3252298781,0.4817293147,0.3281838008,19.16958142,26.65302972,8.42028437,26.40339398,0.0007644608392,0.0006072934119,0.0009766045268,0.0006028143922,0.02764888495,0.02464332388,0.03125067242,0.02455227876,2
356,2.155646773,2.553604411,1.391577012,2.666619724,0.9956084739,0.9950002547,0.9988156771,0.9943017688,0.4686971132,0.3990996901,0.5406866084,0.3973075182,17.35977316,19.77178652,4.693712494,22.53421875,0.001112222502,0.0008563211516,0.001405065024,0.0008573862122,0.03335000003,0.02926296553,0.03748419699,0.02928115797,2
357,2.278206859,2.994729744,1.780018381,2.917858748,0.9966966707,0.9953578718,0.9984517541,0.9953299386,0.4526632252,0.363390924,0.4971692157,0.3760790713,18.29234675,25.71681445,8.601416446,25.87139058,0.0009820841704,0.0007043452641,0.001133894294,0.0007381171701,0.0313382222,0.02653950384,0.03367334694,0.02716831187,2
358,1.662408858,2.042097053,0.9706168568,1.92011743,0.9963924586,0.9952459458,0.9990376403,0.996013728,0.5277600011,0.4595231492,0.6426770213,0.4670006552,9.87394545,13.01612493,2.658641942,10.91392637,0.001591254159,0.001247595533,0.002230921862,0.001284163031,0.03989052718,0.03532131839,0.04723263556,0.03583522053,2
359,1.284353227,1.647689049,0.8749202573,1.552949014,0.9979248239,0.9970107322,0.9992267725,0.9975649169,0.5880143038,0.5129721087,0.6628188068,0.5144142372,5.629673238,8.105134302,2.121392658,6.602331262,0.002881852486,0.002243078193,0.00344432967,0.002190050701,0.05368288821,0.04736114645,0.05868841172,0.04679797753,2
360,2.463807723,2.925875171,1.602546359,3.083267884,0.9963041238,0.995272018,0.9985359102,0.9947709557,0.4274320265,0.3721279793,0.5257866072,0.3623033297,18.18027545,23.26993137,7.246510245,25.73610803,0.002510810038,0.002335874145,0.003176285797,0.002306557597,0.05010798377,0.0483308819,0.0563585468,0.04802663425,2
361,1.624007561,2.106212186,1.20244364,2.033490231,0.9967867575,0.9954054109,0.9986883509,0.9959342824,0.5387059036,0.4545968538,0.5914944086,0.4548264498,9.70373751,13.88193651,3.980504947,12.28387345,0.001897127997,0.001395338697,0.002173156847,0.001379803789,0.04355603285,0.03735423266,0.0466171304,0.03714571024,2
362,1.597250878,1.985234616,1.026598908,1.947010362,0.9970016717,0.996185145,0.9990974671,0.9963468595,0.5363310993,0.4541501039,0.622259603,0.457328294,9.149927086,11.6449808,2.783035087,11.15141289,0.001815475771,0.001326616431,0.002105782302,0.001310906094,0.04260840023,0.03642274607,0.04588880367,0.03620643719,2
363,2.085060762,2.634992769,1.41448343,2.514166861,0.9954062821,0.9936370979,0.9983921042,0.9944017948,0.47986901,0.4077499233,0.5463030963,0.4083994188,15.44039427,21.38960898,5.428280262,18.81907259,0.0014354438,0.001076684655,0.001764338819,0.001095323591,0.03788725116,0.03281287332,0.04200403336,0.03309567329,2
364,2.05452876,2.543908873,1.408866303,2.584353893,0.9945690129,0.9935042198,0.9986375795,0.9933986054,0.5225963315,0.4344922174,0.5505624991,0.4265882465,21.30883068,25.48362862,5.397621236,25.89822393,0.00193478425,0.00137389509,0.001925857496,0.001323955723,0.04398618248,0.03706609084,0.04388459292,0.03638620238,2
365,1.902954361,2.392598892,1.284640753,2.342366253,0.9963273681,0.9952586285,0.9986758111,0.9951746507,0.5442441171,0.4526915143,0.5850111821,0.4541526122,18.63223332,24.06709963,6.754760231,24.49349749,0.002147709053,0.001497860198,0.002150347682,0.001463034277,0.04634338197,0.03870219888,0.04637184148,0.03824963108,2
366,2.052967864,2.504725898,1.13139428,2.347582344,0.9970190547,0.9960517383,0.9992914865,0.9968395588,0.4995524189,0.4279042406,0.6137147469,0.4266196872,15.90172833,21.07108617,3.815202465,16.86649406,0.002073977956,0.001564272058,0.002344713593,0.00143208095,0.04554094813,0.03955087936,0.04842224275,0.03784284542,2
367,1.729430192,2.093196332,1.010261123,2.022911803,0.9958984406,0.9947847969,0.9989049943,0.9952473094,0.5150548044,0.4504905372,0.6272123464,0.4495024972,10.24163111,13.02664377,2.751538087,11.87165057,0.001491716834,0.00117872568,0.002081881417,0.001175378304,0.03862275022,0.03433257462,0.04562763874,0.03428379069,2
368,2.389300567,2.875198379,1.572271179,2.999561263,0.9965914174,0.9955910919,0.99858725,0.9950677891,0.4153476508,0.3541842895,0.5196512519,0.3491728556,15.48241426,20.01643367,6.461972212,22.3922739,0.000885561225,0.0007137997695,0.001261003813,0.0007015049752,0.02975838075,0.02671703145,0.0355106155,0.0264859392,2
369,1.696500135,2.018941507,0.9641941937,2.019965226,0.9982798248,0.997924134,0.9995498752,0.997884846,0.556549356,0.4949528487,0.6644247432,0.4942377592,11.24470429,13.57061764,2.968584095,13.82760358,0.003640771097,0.003040273084,0.004477811663,0.003068821858,0.06033880258,0.0551386714,0.06691645286,0.05539694809,2
370,2.088047529,2.5682073,1.393615181,2.589147497,0.9979471339,0.9972505732,0.9991810171,0.9972029351,0.4424805299,0.3731323765,0.5488801262,0.3719868439,12.36779908,16.55951923,4.977569336,16.8464855,0.0009079464731,0.000705430715,0.001206642619,0.0006947395921,0.03013215016,0.02655994569,0.03473676179,0.02635791327,2
371,1.759303268,2.257711745,1.263237282,2.18751388,0.9951477915,0.993308463,0.9982733844,0.9940233829,0.5448371441,0.4630514428,0.5851897084,0.4575883422,12.37237375,17.07499689,4.422441477,15.25038322,0.002797751989,0.002033040078,0.003050717596,0.001952806576,0.05289378025,0.04508924571,0.05523330151,0.04419057112,2
372,2.667728868,3.162993376,1.687971022,3.303817009,0.9972586845,0.9965661877,0.9989993969,0.9961690019,0.3916139156,0.3388343189,0.5035142235,0.3313682852,19.17444234,24.01174839,7.038449478,26.78926016,0.0008620044517,0.0007515053806,0.001368921879,0.0007373710189,0.02935991232,0.02741359846,0.03699894429,0.02715457639,2
373,2.114993249,2.625773883,1.548169974,2.699627886,0.9964410096,0.9954066994,0.9984685046,0.9948869051,0.4940267848,0.41210258,0.5401194317,0.409808003,17.91640832,23.13831579,7.74006055,25.7565824,0.001165829211,0.0008753998269,0.001329871275,0.0008418649465,0.03414424126,0.02958715645,0.03646740016,0.02901490904,2
374,1.771687821,2.097822025,0.9944315294,2.090683075,0.9979817098,0.9974917092,0.9993988997,0.9974592808,0.5050410261,0.4471350694,0.6424280999,0.4463450118,9.530337564,11.84504471,2.856917338,11.99825589,0.004396667583,0.004061150806,0.005381048687,0.004059064854,0.06630737201,0.06372715909,0.07335563159,0.06371079072,2
375,1.646729679,2.005313588,1.037173596,2.01995981,0.9972745862,0.9965603758,0.9991423211,0.9965430856,0.5185010036,0.447392729,0.6199858551,0.4443386887,8.969484202,11.31678953,2.853165378,11.37378196,0.001762198797,0.001361293137,0.002211454029,0.001343164618,0.04197855163,0.03689570621,0.04702609945,0.03664921033,2
376,2.150710235,2.801783112,1.626923285,2.812621533,0.9968862216,0.9955170412,0.9985342249,0.9955990537,0.4456853368,0.3613357965,0.5084736782,0.3600513593,14.62401296,21.05646703,6.940152457,20.67155416,0.0008935653329,0.0006675115489,0.001111300816,0.0006634387207,0.02989256317,0.02583624487,0.03333617879,0.02575730422,2
377,3.545255198,4.514432269,2.844639671,4.604942016,0.9922510329,0.9893451592,0.996538723,0.9890785179,0.3266785087,0.2593853803,0.3524752169,0.2526960312,41.62701593,57.23769777,18.657831,58.67057919,0.0004569213465,0.0003379763147,0.0005008677336,0.0003304684623,0.02137571862,0.01838413214,0.02238007448,0.01817879155,2
378,1.554112881,2.051852173,1.27347678,2.096039995,0.994835624,0.9926203302,0.9973141705,0.9923456592,0.5327078858,0.437788772,0.5587161854,0.4307839982,7.314652984,10.44906592,3.824582365,10.83793826,0.00202705198,0.001449793772,0.002168810631,0.001398985047,0.045022794,0.03807615752,0.04657049099,0.03740300852,2
379,2.379962193,2.934741985,1.50065416,2.869093982,0.9970558884,0.9961621597,0.9990032869,0.9962419824,0.4415939527,0.3760669524,0.5497596018,0.3818599354,18.33191466,23.8953586,6.252570687,23.39817789,0.001470012687,0.00127620159,0.001956784121,0.001277625006,0.03834074448,0.03572396381,0.04423555268,0.03574388068,2
380,2.495517148,3.288125403,1.92924258,3.243813001,0.9967594228,0.9952397488,0.9984269457,0.9954967544,0.4596234148,0.3716224199,0.5114980881,0.37655061,25.84328922,37.99087319,12.59510191,35.93982266,0.001376205059,0.00102336944,0.001797862444,0.001031838935,0.03709723789,0.03199014599,0.04240120805,0.03212224985,2
381,2.188290575,2.652742646,1.459598854,2.67463073,0.9962142135,0.9950769147,0.9986470741,0.9949893488,0.4599640208,0.4001651751,0.5527152771,0.3984296399,16.48382393,21.41776938,5.929177704,21.79906403,0.001237317182,0.000974600929,0.001606643413,0.0009533969586,0.03517551964,0.03121859909,0.04008295663,0.03087712679,2
382,2.777331893,3.676537339,2.206736227,3.74991469,0.9940706931,0.989819662,0.9953126132,0.9895063903,0.412080671,0.3349330168,0.4512535023,0.3305385043,29.47749932,50.62535681,23.4379521,52.18386316,0.001630768697,0.001425841239,0.001974246365,0.00141199639,0.04038277723,0.03776031302,0.04443249223,0.03757654042,2
383,1.519449095,2.097063714,1.248099692,1.940965546,0.9965693054,0.9947605654,0.99845805,0.9957542249,0.5641583796,0.4573284202,0.5714991808,0.4650917512,8.797115852,13.44110367,3.973103747,10.89208162,0.001995281344,0.001351946905,0.001937932836,0.001346302678,0.04466857222,0.03676883062,0.04402195857,0.03669199746,2
384,1.971801242,2.641996306,1.679553441,2.682777149,0.9969589105,0.9955732363,0.9984948877,0.995625388,0.5122153429,0.4235662811,0.5187014794,0.4178296803,15.36661626,22.37890597,7.637081689,22.11517108,0.01270050277,0.01225177772,0.01370192462,0.01224945195,0.1126965074,0.1106877487,0.1170552204,0.1106772423,2
385,1.994523359,2.267472281,1.011796508,2.295161439,0.9983619198,0.9980643174,0.9996454849,0.9980907791,0.5086499287,0.4635629184,0.6401270375,0.4571956272,13.53486362,15.99522806,2.936584311,15.77649888,0.009903555642,0.009668638638,0.01104825951,0.009656279695,0.09951660988,0.09832923593,0.1051107012,0.09826637113,2
386,2.271325952,3.004853186,1.795977726,2.930462948,0.9968344885,0.9952606895,0.9984079748,0.9955364368,0.4526674841,0.3694481699,0.4969558745,0.3747623496,16.59673778,24.83819825,8.401794886,23.39310804,0.001196095377,0.0008831626454,0.001381845792,0.000898825484,0.03458461186,0.02971805252,0.03717318647,0.02998041834,2
387,1.876953821,2.252013585,1.080185976,2.278960682,0.99842477,0.9981213092,0.9995958233,0.9980404111,0.5067601887,0.4412420929,0.6246895662,0.4406061762,12.76748582,15.22832722,3.298091582,15.88407603,0.004824155656,0.004585139166,0.006111082557,0.004572006699,0.06945614196,0.06771365568,0.07817341336,0.06761661555,2
388,2.133848231,2.641097167,1.473152403,2.686341207,0.9961811916,0.9950409182,0.9984553076,0.9946011405,0.4529422318,0.3859251918,0.5531642115,0.3866711989,14.92424521,19.37846724,6.083910904,21.09735621,0.001241396641,0.0009814278496,0.001663881507,0.0009752568937,0.03523345912,0.03132774888,0.04079070369,0.03122910331,2
389,2.236186876,2.943614215,1.848461913,2.861305052,0.9976888358,0.9964401494,0.9986311005,0.9964762574,0.4454157566,0.3648282189,0.4792452041,0.3757352725,14.68690251,22.62524307,8.699745905,22.39569171,0.001037109528,0.0007609006956,0.001176020256,0.0007858365077,0.03220418494,0.0275844285,0.03429315174,0.0280327756,2
390,1.600826357,1.9830301,1.098707899,1.998331717,0.9970110813,0.9959895913,0.9987398747,0.9958732624,0.514946746,0.445953925,0.607105555,0.4447074474,7.417623548,9.94826699,3.154608855,10.23717779,0.00178062989,0.001374904554,0.0022645847,0.001380814691,0.04219751047,0.03707970542,0.04758765281,0.037159315,2
391,1.936953821,2.405630995,1.283575715,2.340475894,0.9963106723,0.994550135,0.9983391421,0.9951835089,0.5036367037,0.4345458354,0.5867045131,0.4330435832,12.93854172,19.11846431,5.855690112,16.89678314,0.002037574092,0.001526907859,0.002364703348,0.001526195608,0.04513949592,0.03907566837,0.04862821555,0.03906655357,2
392,1.641004591,1.986957063,1.049559388,2.002984493,0.9964829187,0.9955407957,0.9988619502,0.9955498792,0.5398967508,0.4696981863,0.6247679613,0.466608655,9.427188766,11.9540464,3.072741526,11.93013254,0.002213642222,0.001633134459,0.002535234136,0.001626669194,0.04704935942,0.04041205834,0.05035110859,0.04033198723,2
393,2.354334324,2.932656632,1.593988214,2.894426961,0.9964083324,0.995286814,0.9987315056,0.9953076634,0.4519220207,0.3811972746,0.525291526,0.3871447306,18.98643802,24.9130164,6.760707142,24.80290974,0.001219685727,0.0009217876956,0.001471887454,0.0009347970729,0.0349239993,0.03036095676,0.03836518545,0.03057445131,2
